-122.639141542862, 44.249235465021, 1064.94
-122.609203589567, 44.647463569534, 1028.91
-122.615742967761, 44.2474365803027, 973.792
-122.620075090224, 44.6314984676591, 966.945
-122.619979839969, 44.3139953148797, 967.636
-122.944935242825, 44.2368681325827, 965.436
-122.607641705019, 44.5082748644558, 920.906
-122.718305650145, 44.2316963390176, 911.527
-122.645918306598, 44.264076263947, 907.26
-122.932389871917, 44.2699226392814, 874.604
-122.88405835666, 44.3009534006721, 872.67
-122.62316263262, 44.5208670574838, 851.896
-122.904301132722, 44.2917341164908, 844.463
-122.644859903717, 44.5633657089536, 804.483
-122.686629758384, 44.273520408718, 798.773
-122.636639301228, 44.6508364783808, 801.853
-122.723371208597, 44.2874617652848, 794.689
-122.63256160428, 44.4965821137868, 785.977
-122.609467869229, 44.4700485641919, 783.667
-122.642606621361, 44.3133207331103, 782.658
-122.633243116161, 44.615758226374, 778.002
-122.624949536272, 44.667476162025, 761.17
-122.675123536821, 44.3225400172916, 756.087
-122.764018446438, 44.2901600923623, 742.74
-122.615875625769, 44.2649757063061, 738.651
-122.906818141987, 44.2699226392814, 710.159
-122.972330647117, 44.2384421567112, 704.474
-122.743296534791, 44.2267494060423, 698.589
-122.617328933716, 44.2267494060423, 694.846
-122.636011838196, 44.4725220306796, 681.399
-122.792478733571, 44.2858877411563, 682.614
-122.680893331283, 44.2265245454525, 676.019
-122.653295105057, 44.5024284891213, 672.94
-122.936977482576, 44.3074743577759, 663.661
-122.867506985294, 44.288361207644, 665.167
-122.62579345334, 44.5442525588217, 654.231
-122.906822752116, 44.2424896473274, 655.834
-122.698135668933, 44.340079143295, 647.837
-122.863410614501, 44.3989926178192, 647.339
-122.705869661142, 44.3241140414201, 649.347
-122.66739856967, 44.2591293309717, 642.955
-122.666691658656, 44.5615668242353, 647.6
-122.615049343608, 44.382352934175, 631.109
-122.661720490242, 44.6456646848157, 624.458
-122.634927898812, 44.3349073497299, 605.599
-122.654222016406, 44.5273880145877, 601.638
-122.885015924365, 44.4333962880567, 592.74
-122.660160501054, 44.4466630628541, 594.727
-122.668441060151, 44.3333333256014, 651.483
-122.607475580929, 44.5559453094906, 569.416
-122.870803921751, 44.3166936419572, 563.893
-122.661759322595, 44.3490735668865, 563.369
-122.647457348343, 44.2258499636832, 560
-122.605880962519, 44.4500359717009, 560.129
-122.649858666093, 44.6200305775799, 682.464
-122.863304347853, 44.2699226392814, 550.499
-122.781782919621, 44.3133207331103, 539.614
-122.606565550064, 44.6000179850889, 533
-122.66679074916, 44.4866882478362, 530.249
-122.620172396954, 44.3281615320362, 614.465
-122.68063970722, 44.6566828537152, 524.709
-122.868341765331, 44.4149577196941, 525.738
-122.884887912521, 44.26092821569, 522.831
-122.920734871526, 44.4226029797469, 516.739
-122.610892542969, 44.343227191552, 512.119
-122.673181607842, 44.6265515346838, 511.485
-122.633339942132, 44.5959704944727, 508.164
-122.663267908231, 44.5815794167264, 507.204
-122.671575879325, 44.5150206821494, 503.524
-122.97081298351, 44.4423907116481, 495.886
-122.850840483461, 44.3825777947648, 495.634
-122.819354323782, 44.2616027974593, 496.412
-122.884227807817, 44.2350692478644, 493.081
-122.617394223848, 44.573484435494, 486.827
-122.764981027168, 44.2298974542993, 490.065
-122.635140044352, 44.4540834623171, 549.631
-122.678366376747, 44.5399802076157, 483.791
-122.915157358381, 44.4450890387256, 479.133
-122.810090483819, 44.3983180360499, 477.611
-122.846856389069, 44.2607033551002, 478.957
-122.704853050783, 44.2575553068431, 479.882
-122.728296180897, 44.2483360226619, 474.374
-122.672416055485, 44.4365443363137, 514.234
-122.86921867185, 44.4349703121852, 513.394
-122.834170140423, 44.2831894140789, 462.61
-122.688321219694, 44.5058013979681, 480.526
-122.949312697735, 44.2917341164908, 464.897
-122.732529367641, 44.6683756043842, 459.383
-122.961758187728, 44.3074743577759, 459.401
-122.941706052169, 44.45093541406, 454.976
-122.686651075268, 44.4734214730388, 451.042
-122.70421379345, 44.4349703121852, 447.65
-122.845001589763, 44.3056754730576, 445.804
-122.640998780199, 44.4358697545443, 446.81
-122.757669706617, 44.3148947572389, 436.926
-122.80485387336, 44.315794199598, 438.082
-122.665928782591, 44.465776212986, 436.902
-122.714190847119, 44.3591922934269, 438.962
